prod_code,dur_A0,dur_A1,dur_A2,dur_A3,dur_A4,dur_E0,dur_E1,dur_E2,dur_E3,dur_E4,dur_A0_count,dur_A1_count,dur_A2_count,dur_A3_count,dur_A4_count,dur_E0_count,dur_E1_count,dur_E2_count,dur_E3_count,dur_E4_count
C_NGI2,3994263.2299999995,1.83591578596E7,6.264947323150001E7,1.1144501815159999E8,1.537058427251E8,1188258.151614608,2.0375128142547756E7,1.0296133770012915E8,1.833875576286592E8,2.4240565352751625E8,5.0,20.119999999999997,49.92,93.05,103.43,0.9551999965753424,13.95176237054795,70.42533603219178,125.83260251301377,171.00392919657537
C_PLTP,0.0,0.0,0.0,0.0,4.625284945E7,0.0,0.0,0.0,0.0,1.4568329158493152E8,0.0,0.0,0.0,0.0,13.239999999999998,0.0,0.0,0.0,0.0,33.99362164315069
U_SECD,0.0,0.0,0.0,0.0,1769206.272615507,0.0,0.0,0.0,0.0,4417026.119327475,0.0,0.0,0.0,0.0,9.120000000000001,0.0,0.0,0.0,0.0,16.63976257260274
CNAWP3,2.14431901316E7,2.5162972168E7,5.8968898281E7,4.6977214814500004E7,0.0,5574684.541476763,3.865596229811341E7,1.567594461671056E8,9.506904918418887E7,0.0,19.36,24.34,54.74,39.86,0.0,5.774553477397259,27.28926930547946,106.79872272890414,65.36893320150688,0.0
RPU,0.0,1.36749590493E7,2.4428920163999997E7,3.8640431331700005E7,2.982170978784E8,2266578.578378996,1.8039694965324055E7,4.453910567478056E7,5.1408551953845665E7,5.3179892552500546E8,0.0,9.29,64.61000000000001,133.18999999999997,1537.3900000000003,11.928618436849316,86.81415247000005,169.5752650164383,197.3314743876713,3476.600053946742
U_FIPP,1.388161563966E8,1.83400045208E8,6.64951219802E7,3560000.0,0.0,3.4838560070131576E8,3.9628897713649696E8,1.3736287221567115E8,2765318.331320015,0.0,105.84,124.67000000000002,57.07000000000001,3.64,0.0,217.87133025753414,271.5512713821913,103.51265767808229,2.269725053424657,0.0
CNAIDR,1.02845307786E8,8.727492406420001E7,2.37748046369E7,683860.0,0.0,1.804429560328936E8,1.0250907410277198E8,4.487496134535302E7,3164195.4391570925,0.0,91.37,66.7,30.95,2.34,0.0,129.89414227671236,95.06623163561648,47.71772903835616,3.2567322794520552,0.0
UPFYPP,6145732.93,4632164.0616,4093276.9591000006,8424430.7819,4.84043047069E7,1.2620007498218177E7,1.806144838648587E7,1.8322263848350927E7,2.6914212821231302E7,1.2234514288341255E8,13.24,15.670000000000002,10.809999999999999,14.499999999999998,63.260000000000005,20.903489183561646,22.41838099452055,19.740185306849312,27.7172051890411,143.17041340890415
C_PSWAG,2937000.0,0.0,0.0,0.0,0.0,5160262.792657292,0.0,0.0,0.0,0.0,3.64,0.0,0.0,0.0,0.0,4.251888119178083,0.0,0.0,0.0,0.0
U_UNBP,0.0,0.0,0.0,0.0,3.62999999808E7,0.0,0.0,0.0,0.0,4.560258440099607E7,0.0,0.0,0.0,0.0,86.57000000000001,0.0,0.0,0.0,0.0,99.56839175479452
C_LPPS,1347408.4971999999,1094967.3592,571310.73,1.1390965777400002E7,8.914624593319999E7,391080.58958489075,537959.0542286162,1549923.0200357733,6765317.777147582,2.1004986687061647E8,3.1100000000000003,1.06,3.0,17.27,211.14000000000001,0.6072439452054795,0.9641658671232877,3.1320947938356163,15.089219683561648,374.98888883767154
C_NSGR,9415544.437800001,0.0,0.0,0.0,0.0,1.1989123607934956E7,684718.2672507105,0.0,0.0,0.0,11.21,0.0,0.0,0.0,0.0,10.848219739726025,0.7047631150684932,0.0,0.0,0.0
UL_MXS,0.0,0.0,0.0,0.0,3317595.1755,0.0,0.0,0.0,0.0,2.2268513351336174E7,0.0,0.0,0.0,0.0,4.19,0.0,0.0,0.0,0.0,17.59250434178082
CNSWP5,0.0,0.0,0.0,0.0,0.0,1551475.4366873016,168633.39308010138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.956902871232877,0.21805346575342466,0.0,0.0,0.0
USFPS2,3.46104486725E7,0.0,0.0,0.0,0.0,4774428.161393192,0.0,0.0,0.0,0.0,6.79,0.0,0.0,0.0,0.0,4.605604530821919,0.0,0.0,0.0,0.0
U_PWPL,5.276001E7,1.7630625E7,4.60556959916E7,1.0714505E8,9.99271045E7,1.3731081790923616E8,1.2446898818408921E8,1.7983370748636714E8,2.6359349303954887E8,3.57477842226734E8,8.750000000000002,8.680000000000001,13.86,22.369999999999997,25.110000000000003,31.939078818493158,29.916227004109604,43.37237885958906,65.31905915753424,93.48888124246584
C_AMWL,0.0,0.0,0.0,0.0,6240473.510899999,0.0,0.0,0.0,0.0,1.2773067820734499E7,0.0,0.0,0.0,0.0,15.79,0.0,0.0,0.0,0.0,36.89753854383563
