prod_code,dur_A0,dur_A1,dur_A2,dur_A3,dur_A4,dur_E0,dur_E1,dur_E2,dur_E3,dur_E4,dur_A0_count,dur_A1_count,dur_A2_count,dur_A3_count,dur_A4_count,dur_E0_count,dur_E1_count,dur_E2_count,dur_E3_count,dur_E4_count
CNASW5,1.90459815775E7,1.836391571E7,0.0,0.0,0.0,2.2095706259620667E7,4797521.738450555,0.0,0.0,0.0,25.279999999999994,7.580000000000001,0.0,0.0,0.0,39.041087261643845,8.194953023287672,0.0,0.0,0.0
C_NOTP,0.0,0.0,0.0,0.0,2.3998626677287605E8,0.0,0.0,0.0,0.0,1.2150327287451398E9,0.0,0.0,0.0,0.0,32.160000000000004,0.0,0.0,0.0,0.0,141.39431435958937
C_PFS2,0.0,0.0,0.0,0.0,2605863.9977999995,0.0,0.0,0.0,0.0,2289630.5884971414,0.0,0.0,0.0,0.0,10.5,0.0,0.0,0.0,0.0,7.979194699999998
U_FFLI,0.0,0.0,0.0,0.0,1.4702542542600002E7,0.0,0.0,0.0,0.0,2.9795152813067287E7,0.0,0.0,0.0,0.0,14.14,0.0,0.0,0.0,0.0,23.950839199315066
C_SFRD,4810100.273,0.0,0.0,0.0,0.0,5190623.475686901,700.8031309843016,0.0,0.0,0.0,5.09,0.0,0.0,0.0,0.0,2.5132021390410952,9.233534246575343E-4,0.0,0.0,0.0
U_MGBL,0.0,0.0,0.0,0.0,3.3647757360387415E7,0.0,0.0,0.0,0.0,7.263234147669575E7,0.0,0.0,0.0,0.0,49.290000000000006,0.0,0.0,0.0,0.0,124.4177523308219
C_NSTP,0.0,6.1998E7,8.5192E7,1.0996563265E8,6.703116E8,1018008.5991125073,6.0624475538634844E7,1.1378086749992396E8,1.1089783659624538E8,9.90699026723405E8,0.0,15.05,19.980000000000004,25.39,108.77,0.2108832760273973,12.939948763013696,24.78697275342465,23.157157399315068,151.35040879931515
C_CES2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52956.63707866464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035463249315068494
C_NTRP,0.0,0.0,0.0,0.0,1.3621E7,0.0,0.0,0.0,0.0,2.574602651756849E7,0.0,0.0,0.0,0.0,16.18,0.0,0.0,0.0,0.0,21.518792091780814
C_GMIP,0.0,0.0,0.0,0.0,1.0385830070794898E8,0.0,0.0,0.0,0.0,3.609601858914787E8,0.0,0.0,0.0,0.0,84.19,0.0,0.0,0.0,0.0,483.2918635157539
ULMPIP,0.0,0.0,0.0,0.0,2.43844647178E7,0.0,0.0,0.0,0.0,6.100072296621057E7,0.0,0.0,0.0,0.0,54.29,0.0,0.0,0.0,0.0,109.79127405547952
U_SHKP,0.0,0.0,0.0,0.0,2.313996024562114E7,0.0,0.0,0.0,0.0,3.472586163424735E7,0.0,0.0,0.0,0.0,33.650000000000006,0.0,0.0,0.0,0.0,58.430811447260304
UGENDW,0.0,0.0,0.0,0.0,2.79309614497E7,0.0,0.0,0.0,0.0,1.0283774796097602E8,0.0,0.0,0.0,0.0,60.12,0.0,0.0,0.0,0.0,159.95966276369853
CNAIDP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.4400000000000004,0.0,0.0,3.1820863013698637,3.4526433863013697,2.164740008219178,0.16100081643835618,0.0
U_CAPB,0.0,0.0,0.0,0.0,3185308.52,0.0,0.0,0.0,0.0,5925449.052567664,0.0,0.0,0.0,0.0,6.450000000000001,0.0,0.0,0.0,0.0,15.062703693150684
U_SXP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21856.645780288938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048561049315068494
CNAGLR,0.0,0.0,4805419.317600001,2.0252802299599998E7,2.6353396915599998E7,0.0,79238.74357363011,1.2028043386070667E7,1.5381253408535805E7,4.009200504915866E7,0.0,0.0,10.06,14.63,42.46000000000001,0.0,0.07119175616438354,9.26814121917808,13.80482997260274,39.12465470958905
CNAR14,1.3327336588E7,0.0,0.0,0.0,0.0,1.672482464297169E7,0.0,0.0,0.0,0.0,74.49000000000001,0.0,0.0,0.0,0.0,84.12349773424657,0.0,0.0,0.0,0.0
