prod_code,dur_A0,dur_A1,dur_A2,dur_A3,dur_A4,dur_E0,dur_E1,dur_E2,dur_E3,dur_E4,dur_A0_count,dur_A1_count,dur_A2_count,dur_A3_count,dur_A4_count,dur_E0_count,dur_E1_count,dur_E2_count,dur_E3_count,dur_E4_count
C_MVMB,0.0,0.0,0.0,0.0,3729013.9162,0.0,0.0,0.0,0.0,3434867.560834747,0.0,0.0,0.0,0.0,22.72,0.0,0.0,0.0,0.0,30.496029035616445
C_FTSC,0.0,0.0,0.0,0.0,1201912.9236,0.0,0.0,0.0,0.0,1272196.363143487,0.0,0.0,0.0,0.0,5.2,0.0,0.0,0.0,0.0,3.416326863013698
U_SMTP,0.0,0.0,0.0,0.0,2.221367430285381E7,0.0,0.0,0.0,0.0,3.626484555259545E7,0.0,0.0,0.0,0.0,51.099999999999994,0.0,0.0,0.0,0.0,85.3894212952055
C_ELSP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79605.63606068448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08311843835616438
U_SMTA,0.0,0.0,0.0,0.0,1.4577052596900001E7,0.0,0.0,0.0,0.0,3.226322369724707E7,0.0,0.0,0.0,0.0,34.61,0.0,0.0,0.0,0.0,52.42922976027396
C_NGI2,3994263.2299999995,1.82843058E7,6.6981741086600006E7,1.1996883721829998E8,1.67964680611E8,1195584.3554521154,2.016954034141655E7,1.048309531071827E8,2.0121339595074722E8,3.033777450283221E8,5.0,20.02,53.03,102.4,117.50999999999998,0.9604503390410959,13.766429045890415,71.57418814315068,137.88985101164388,217.31564066643844
C_PLTP,0.0,0.0,0.0,0.0,5.111284945E7,0.0,0.0,0.0,0.0,1.7013787391541094E8,0.0,0.0,0.0,0.0,15.279999999999998,0.0,0.0,0.0,0.0,39.69343852602741
U_SECD,0.0,0.0,0.0,0.0,1944422.5923295652,0.0,0.0,0.0,0.0,5051662.193585004,0.0,0.0,0.0,0.0,10.15,0.0,0.0,0.0,0.0,19.175847893150685
CNAWP3,2.12153363639E7,2.7954273674E7,5.097976611299999E7,7.275000762580001E7,2868800.601,6261615.491755675,3.908172158044694E7,1.5784602568409434E8,1.2907022305103378E8,7031274.922771128,19.13,25.09,51.63999999999999,61.35000000000001,3.19,6.592736017808218,28.046985875342465,107.82937543301378,88.02549701849317,4.985678078767124
RPU,0.0,4557320.35,3.5822187948E7,5.06324747669E7,3.3468571963820004E8,4835502.491287406,2.476046583740915E7,5.548216344013226E7,6.5052667142770454E7,6.384550375446563E8,0.0,3.02,88.47999999999999,153.57,1764.6,27.528525159452048,122.04037859739732,213.7760004753424,239.65952888000004,4070.6918803176504
U_FIPP,1.539093365E8,2.0557224272E8,8.31224361372E7,4830000.0,0.0,3.727178781181881E8,4.50675823967629E8,1.9454078286978853E8,1.5963962125108216E7,0.0,110.74000000000001,134.03,67.49,4.9399999999999995,0.0,235.190965527397,304.53037901917804,146.079386041781,12.401775430821917,0.0
CNAIDR,1.3020780379420002E8,1.354495307958E8,3.3068617918500002E7,2395860.0,0.0,2.1223211953130057E8,1.3250804184827365E8,6.003943809369605E7,9475034.195933124,0.0,112.29000000000002,92.84,38.290000000000006,3.51,0.0,152.3229036109589,117.26730225479454,62.927999361643835,9.960527249315069,0.0
UPFYPP,6095960.83,4354748.7488,4007184.4525,8250548.6909,5.1001355849099986E7,1.4322372842529828E7,2.1240567909371186E7,2.2085020813119076E7,3.0222781208669677E7,1.4266348107353222E8,13.040000000000001,15.550000000000002,10.379999999999999,14.13,69.37,22.325104638356155,25.24806947671233,22.517000931506843,30.18422935342466,164.180352929452
C_PSWAG,1.1844468E7,0.0,0.0,0.0,0.0,3.3204119673843168E7,0.0,0.0,0.0,0.0,9.01,0.0,0.0,0.0,0.0,26.465993596575355,0.0,0.0,0.0,0.0
U_UNBP,0.0,0.0,0.0,0.0,4.2278466437199995E7,0.0,0.0,0.0,0.0,5.279512223753643E7,0.0,0.0,0.0,0.0,99.94999999999999,0.0,0.0,0.0,0.0,114.40409368630144
C_LPPS,1320121.83,2571888.7623000005,571310.73,1.1349693163399998E7,9.884687492019999E7,432726.00726962887,591227.9144888326,1640801.0571012371,6874162.142528652,2.453801286101828E8,3.0300000000000002,2.41,3.0,17.08,232.37000000000003,0.6438297616438358,1.032704101369863,3.2278872102739733,15.205287904109595,437.1040882184937
C_NSGR,7029029.5786999995,0.0,0.0,0.0,0.0,1.803944483603916E7,2251772.1973502426,0.0,0.0,0.0,9.51,0.0,0.0,0.0,0.0,16.48158930136986,2.1091180821917805,0.0,0.0,0.0
UL_MXS,0.0,0.0,0.0,0.0,7176876.6289,0.0,0.0,0.0,0.0,2.5875740834195923E7,0.0,0.0,0.0,0.0,6.32,0.0,0.0,0.0,0.0,20.17024805890411
CNSWP5,0.0,0.0,0.0,0.0,0.0,1809269.369511397,389182.3700503261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26626478630137,0.49831592328767116,0.0,0.0,0.0
USFPS2,3.610864331E7,0.0,0.0,0.0,0.0,4.5520085943028204E7,848376.9439464182,0.0,0.0,0.0,6.2700000000000005,0.0,0.0,0.0,0.0,6.957125184931507,0.12241408561643836,0.0,0.0,0.0
U_PWPL,5.013001E7,1.66675E7,6.61599721238E7,1.0592505E8,1.0645365278E8,1.610839543185565E8,1.441256825112417E8,1.9586577341295397E8,2.931650951862906E8,4.470257317655831E8,8.35,8.200000000000001,16.450000000000003,22.08,29.250000000000004,38.17252700616437,34.68718940616439,47.33939866986301,72.36452664794521,116.66983181232884
C_AMWL,0.0,0.0,0.0,0.0,6713759.2741,0.0,0.0,0.0,0.0,1.4926254827337982E7,0.0,0.0,0.0,0.0,19.58,0.0,0.0,0.0,0.0,43.07222400273973
