prod_code,dur_A0,dur_A1,dur_A2,dur_A3,dur_A4,dur_E0,dur_E1,dur_E2,dur_E3,dur_E4,dur_A0_count,dur_A1_count,dur_A2_count,dur_A3_count,dur_A4_count,dur_E0_count,dur_E1_count,dur_E2_count,dur_E3_count,dur_E4_count
UGAMUL,0.0,0.0,0.0,0.0,2.9361081338099994E7,0.0,0.0,0.0,0.0,7.117210146539044E7,0.0,0.0,0.0,0.0,118.81000000000002,0.0,0.0,0.0,0.0,281.4187939958904
CNAG20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035387687671232876
CNSWAG2,4.3924143393300004E7,0.0,0.0,0.0,0.0,1.832560853231742E8,0.0,0.0,0.0,0.0,29.240000000000002,0.0,0.0,0.0,0.0,101.07811633698644,0.0,0.0,0.0,0.0
U_SMTR,0.0,0.0,0.0,0.0,1577335.7012684452,0.0,0.0,0.0,0.0,3914238.6010263693,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,9.07795213767123
C_LTRP,0.0,0.0,0.0,0.0,3.0273932540000003E7,0.0,0.0,0.0,0.0,8.245021913507172E7,0.0,0.0,0.0,0.0,24.84,0.0,0.0,0.0,0.0,64.53184650958906
U_MXSS,0.0,0.0,0.0,0.0,6.204962788399999E7,0.0,0.0,0.0,178321.97550470245,1.2981571741409755E8,0.0,0.0,0.0,0.0,58.76,0.0,0.0,0.0,0.2521393178082192,111.46981284520547
CNASW5,2.18747447325E7,1.530219082E7,0.0,0.0,0.0,2.4156705752039343E7,7571577.144165153,0.0,0.0,0.0,27.0,9.17,0.0,0.0,0.0,42.36554422876712,13.180921784931508,0.0,0.0,0.0
C_NOTP,0.0,0.0,0.0,0.0,2.9473406071111816E8,0.0,0.0,0.0,0.0,1.3620847646016874E9,0.0,0.0,0.0,0.0,37.199999999999996,0.0,0.0,0.0,0.0,158.51696452397292
C_PFS2,0.0,0.0,0.0,0.0,2545057.1693,0.0,0.0,0.0,0.0,2569829.4621794783,0.0,0.0,0.0,0.0,10.25,0.0,0.0,0.0,0.0,8.886475420547947
U_FFLI,0.0,0.0,0.0,0.0,1.4938339820700001E7,0.0,0.0,0.0,0.0,3.238735425271201E7,0.0,0.0,0.0,0.0,14.489999999999998,0.0,0.0,0.0,0.0,26.18730268082192
C_SFRD,5220179.91,0.0,0.0,0.0,0.0,7662880.102317317,24962.399024455997,0.0,0.0,0.0,6.07,0.0,0.0,0.0,0.0,3.5735688952054794,0.026879975342465754,0.0,0.0,0.0
U_MGBL,0.0,0.0,0.0,0.0,3.637478401063975E7,0.0,0.0,0.0,0.0,8.03913849327961E7,0.0,0.0,0.0,0.0,55.129999999999995,0.0,0.0,0.0,0.0,138.44091559109594
C_NSTP,0.0,6.1834E7,1.062936692032E8,1.2397012015E8,7.5299315E8,1017690.9582905892,6.060551159342855E7,1.2267052574814746E8,1.2368857484134947E8,1.1200526204079354E9,0.0,15.02,24.25,29.04,121.62999999999997,0.21085446506849317,12.929153713698632,26.58145020479453,26.011651017808216,171.60456020753423
C_CES2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55183.11264773802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036912487671232876
C_NTRP,0.0,0.0,0.0,0.0,2.0642E7,0.0,0.0,0.0,0.0,2.893834074393835E7,0.0,0.0,0.0,0.0,17.77,0.0,0.0,0.0,0.0,24.142661765753427
C_GMIP,0.0,0.0,0.0,0.0,1.1111642556980829E8,0.0,0.0,0.0,0.0,3.979473481638516E8,0.0,0.0,0.0,0.0,88.15,0.0,0.0,0.0,0.0,540.5089822773978
